,Date,Link,Newspaper Name,Corrected_Date,Headline_Keywords,Body_Keywords
66,4-Mar-20,https://www.washingtonpost.com/business/energy/golds-ups-and-downs/2020/03/03/288df46c-5d27-11ea-ac50-18701e14e06d_story.html,The Washington Post,3/4/2020,"['Gold', 'Ups', 'Downs']","['gold', 'metal', 'world', 'prices', 'Gold', 'price', 'investors', 'history', 'India', 'bullion', 'time', 'bonds', 'families', 'haven']"
67,4-Mar-20,https://www.washingtonpost.com/business/stancharts-investors-should-be-careful-what-they-wish-for/2020/03/03/f9ed2700-5d5c-11ea-ac50-18701e14e06d_story.html,The Washington Post,3/4/2020,"['StanChart', 'Investors']","['bank', 'StanChart', 'Winters', 'year', 'HSBC', 'investors', 'Holdings', 'Singapore', 'lender', 'banks', 'interest', 'boss', 'DBS', 'Vinals']"
68,4-Mar-20,https://www.washingtonpost.com/technology/2020/03/03/facebook-pharma-ads/,The Washington Post,3/4/2020,"['Facebook', 'prescription', 'ads']","['health', 'Facebook', 'data', 'advertising', 'ads', 'companies', 'ad', 'drug', 'information', 'media', 'people', 'user', 'consumers', 'privacy']"
69,4-Mar-20,https://www.washingtonpost.com/business/on-small-business/jpmorgan-asset-says-investors-likely-to-pile-into-us-bonds/2020/03/03/83e1abd8-5db8-11ea-ac50-18701e14e06d_story.html,The Washington Post,3/4/2020,"['Rush', 'U.S.', 'Sees', 'Bonds', 'Yield', 'Asset', 'JPMorgan']","['rate', 'U.S.', 'Fed', 'fallout', 'emergency', 'Tuesday', 'credit', 'cost', 'bond', 'Michele', 'yields', 'Asset', 'JPMorgan', 'income']"
70,5-Mar-20,https://www.washingtonpost.com/powerpost/trump-derides-sessions-as-former-attorney-general-faces-gop-senate-runoff-in-alabama/2020/03/04/005cd88e-5e33-11ea-b29b-9db42f7803a7_story.html,The Washington Post,3/5/2020,"['general', 'GOP', 'attorney', 'Senate', 'runoff', 'Sessions', 'derides']","['Trump', 'House', 'Rep.', 'Sessions', 'Texas', 'Wednesday', 'race', 'R', 'D', 'runoff', 'Cuellar', 'Cisneros', 'election', 'District']"
71,5-Mar-20,https://www.washingtonpost.com/business/on-small-business/jpmorgan-asset-sees-rush-into-us-bonds-in-negative-yield-world/2020/03/03/83e1abd8-5db8-11ea-ac50-18701e14e06d_story.html,The Washington Post,3/5/2020,"['Rush', 'U.S.', 'Sees', 'Bonds', 'Yield', 'Asset', 'JPMorgan']","['rate', 'U.S.', 'Fed', 'fallout', 'emergency', 'Tuesday', 'credit', 'cost', 'bond', 'Michele', 'yields', 'Asset', 'JPMorgan', 'income']"
72,5-Mar-20,https://www.washingtonpost.com/business/the-retail-apocalypse-isnt-over-yet/2020/03/04/28cdf4b0-5e1f-11ea-ac50-18701e14e06d_story.html,The Washington Post,3/5/2020,"['Retail', 'Apocalypse']","['Intu', 'malls', '%', 'shareholders', 'pounds', 'equity', 'Frasers', 'debt', 'company', 'owner', 'covenants', 'Plc', 'value', 'properties']"
73,5-Mar-20,https://www.washingtonpost.com/opinions/2020/03/05/super-tuesday-miracle-i-hoped-has-occurred/,The Washington Post,3/5/2020,"['Democrats', 'democracy', 'Super', 'Tuesday']","['Biden', 'Sanders', 'Republicans', 'Democrats', 'Trump', 'hope', 'Tuesday', 'Joe', 'Kerry', 'time', 'John', 'primaries', 'Mike', 'establishment']"
74,6-Mar-20,https://www.washingtonpost.com/business/bankers-are-staring-into-the-abyss-again/2020/03/05/1e834e80-5eb8-11ea-ac50-18701e14e06d_story.html,The Washington Post,3/6/2020,"['Bankers', 'Abyss']","['banks', 'bank', 'ECB', 'loans', 'lenders', 'virus', 'euro', 'debt', 'companies', 'term', 'demand', 'rate', 'industry', 'reserves']"
75,6-Mar-20,https://www.washingtonpost.com/business/the-505-billion-puzzle-behind-chinas-stock-rally/2020/03/05/349ce2fa-5f4c-11ea-ac50-18701e14e06d_story.html,The Washington Post,3/6/2020,"['Puzzle', 'China', 'Stock', 'Rally']","['China', '%', 'yuan', 'Beijing', 'projects', 'governments', 'bonds', 'year', 'infrastructure', 'banking', 'capital', 'financing', 'Yunnan', 'market']"
76,7-Mar-20,https://www.washingtonpost.com/opinions/2020/03/06/why-trump-fears-biden-most/,The Washington Post,3/7/2020,"['Trump', 'Biden']","['Biden', 'Trump', 'Americans', 'president', 'Republicans', 'vice', 'House', 'Sanders', 'race', 'speech', 'Bloomberg', 'chance', 'impeachment', 'battle']"
77,7-Mar-20,https://www.washingtonpost.com/business/us-stocks-rise-slightly-in-the-most-volatile-week-in-almost-a-decade/2020/03/06/c092ee50-5f04-11ea-b29b-9db42f7803a7_story.html,The Washington Post,3/7/2020,"['U.S.', 'stocks', 'week', 'decade']","['percent', 'trading', 'U.S.', 'week', 'bills', 'Wednesday', 'notes', 'interest', 'Reserve', 'rate', 'Biden', 'Joe', 'uncertainty', 'decade']"
78,7-Mar-20,https://www.washingtonpost.com/politics/trump-picks-mark-meadows-as-new-white-house-chief-of-staff/2020/03/06/c669d3fe-6010-11ea-8baf-519cedb6ccd9_story.html,The Washington Post,3/7/2020,"['White', 'Meadows', 'House', 'Mark', 'chief', 'picks', 'staff']","['Trump', 'Mulvaney', 'House', 'Meadows', 'president', 'White', 'administration', 'Washington', 'reelection', 'chief', 'Mark', 'adviser', 'Friday', 'aides']"
79,8-Mar-20,https://www.washingtonpost.com/world/middle_east/saudi-arrests-crown-prince-salman/2020/03/07/04f6d62e-5fff-11ea-9055-5fa12981bbbf_story.html,The Washington Post,3/8/2020,"['bid', 'crown', 'prince', 'royals', 'power']","['Mohammed', 'family', 'bin', 'princes', 'crown', 'prince', 'Nayef', 'kingdom', 'people', 'arrests', 'Ahmed', 'succession', 'Friday', 'King']"
80,8-Mar-20,https://www.washingtonpost.com/opinions/2020/03/08/now-is-time-go-offense-against-trump/,The Washington Post,3/8/2020,"['time', 'offense', 'Trump']","['Trump', 'Bloomberg', 'ads', 'Iran', 'intelligence', 'Obama', 'Romney', 'United', 'country', 'U.S.', 'voters', 'States', 'voter', 'President']"
81,9-Mar-20,https://www.washingtonpost.com/world/the_americas/mexico-international-womens-day-march-femicide-strike/2020/03/08/1ca6167c-6153-11ea-8a8e-5c5336b32760_story.html,The Washington Post,3/9/2020,"['women', 'femicide', 'gender', 'thousands', 'Tens', 'violence']","['women', 'Mexico', 'government', 'Sunday', 'state', 'violence', 'day', 'strike', 'Ramírez', 'City', 'Women', 'worker', 'feminists', 'protest']"
82,9-Mar-20,https://www.washingtonpost.com/health/us-readiness-for-a-viral-outbreak-has-improved-but-theres-a-long-way-to-go/2020/01/22/2fe8f296-3d2b-11ea-b90d-5652806c3b3a_story.html,The Washington Post,3/9/2020,"['U.S.', 'readiness', 'outbreak', 'way']","['Ebola', 'response', 'U.S.', 'health', 'hospitals', 'Frieden', 'Health', 'virus', 'outbreak', 'care', 'epidemic', 'Department', 'China', 'Wuhan']"
83,9-Mar-20,https://www.washingtonpost.com/politics/2020/03/09/this-is-biggest-oil-price-crash-decades-that-may-not-be-great-us-economy/,The Washington Post,3/9/2020,"['oil', 'price', 'crash', 'decades', 'U.S.', 'economy']","['oil', 'prices', 'Russia', 'Arabia', 'market', 'Saudi', 'percent', 'U.S.', 'production', 'war', 'Saudis', 'efforts', 'OPEC', 'cuts']"
84,10-Mar-20,https://www.washingtonpost.com/business/on-small-business/imf-calls-for-large-targeted-policies-to-counter-virus/2020/03/09/42c83e90-6228-11ea-8a8e-5c5336b32760_story.html,The Washington Post,3/10/2020,"['IMF', 'Policies', 'Counter', 'Virus']","['Gopinath', 'policies', 'businesses', 'virus', 'week', 'interest', 'policy', 'Georgieva', 'Monday', 'IMF', 'growth', 'stimulus', 'banks', 'countries']"
85,10-Mar-20,https://www.washingtonpost.com/business/roads-to-nowhere-wont-lead-china-out-of-crisis/2020/03/10/f969bfcc-629e-11ea-8a8e-5c5336b32760_story.html,The Washington Post,3/10/2020,['Roads'],"['growth', 'infrastructure', 'China', 'virus', 'yuan', 'parts', 'economy', 'spending', 'construction', '%', 'supply', 'projects', 'rates', 'year']"
86,10-Mar-20,https://www.washingtonpost.com/transportation/2020/03/10/dc-street-closures-st-patricks-day-parade-sunday/,The Washington Post,3/10/2020,"['St.', 'Patrick', 'closures', 'Day', 'parade', 'street', 'D.C.']","['Street', 'Avenue', 'SW', 'Pennsylvania', 'Constitution', 'closures', 'police', 'Day', 'Patrick', 'NW', 'street', 'St.', 'p.m.', 'parade']"
87,10-Mar-20,https://www.washingtonpost.com/world/europe/russias-ruling-party-proposes-path-for-putin-to-stay-in-power-past-2024/2020/03/10/e55870a6-62c5-11ea-8a8e-5c5336b32760_story.html,The Washington Post,3/10/2020,"['party', 'path', 'Putin', 'Russia', 'power']","['Putin', 'Russia', 'Tuesday', 'power', 'term', 'State', 'constitution', 'president', 'Council', 'parliament', 'rise', 'terms', 'years', 'Valentina']"
88,10-Mar-20,https://www.washingtonpost.com/health/china-restricts-travel-for-35-million-people-to-halt-spread-of-deadly-virus/2020/01/24/80086bde-3ee4-11ea-8872-5df698785a4e_story.html,the Washington Post,3/10/2020,"['travel', 'people', 'spread', 'China', 'virus']","['Wuhan', 'China', 'people', 'health', 'Friday', 'officials', 'outbreak', 'U.S.', 'hospital', 'holiday', 'CDC', 'disease', 'virus', 'Hubei']"
89,11-Mar-20,https://www.washingtonpost.com/world/europe/moscow-got-itself-into-an-oil-price-war-with-saudi-arabia-a-major-gamble-for-russias-economy/2020/03/10/94c01bca-6226-11ea-8a8e-5c5336b32760_story.html,The Washington Post,3/11/2020,"['Saudi', 'war', 'Arabia', 'price', 'gamble', 'oil', 'Russia']","['Russia', 'oil', 'Putin', 'prices', 'OPEC+', 'country', 'production', 'years', 'economy', 'Rosneft', 'Monday', 'energy', 'sanctions', 'Tuesday']"
90,11-Mar-20,https://www.washingtonpost.com/business/2020/03/10/wells-fargos-culture-was-broken-new-ceo-tells-lawmakers/,The Washington Post,3/11/2020,"['Fargo', 'culture', 'CEO', 'Wells', 'lawmakers']","['bank', 'Fargo', 'Wells', 'committee', 'Scharf', 'Sloan', 'Waters', 'lawmakers', 'report', 'D', 'testimony', 'House', 'consumers', 'Committee']"
91,12-Mar-20,https://www.washingtonpost.com/powerpost/senate-gop-chairman-abruptly-postpones-vote-on-subpoena-targeting-bidens/2020/03/11/feaad1ce-63a2-11ea-b3fc-7841686c5c57_story.html,The Washington Post,3/12/2020,"['GOP', 'chairman', 'subpoena', 'Senate', 'Bidens']","['Biden', 'Johnson', 'committee', 'members', 'subpoena', 'Senate', 'Telizhenko', 'Wednesday', 'Joe', 'firm', 'probe', 'Burisma', 'campaign', 'panel']"
92,12-Mar-20,https://www.washingtonpost.com/business/on-small-business/trump-and-wall-street-try-to-restore-calm-as-market-tumult-grows/2020/03/11/3cdb2d6e-63de-11ea-8a8e-5c5336b32760_story.html,The Washington Post,3/12/2020,"['Urging', 'Trump', 'Calm', 'Street', 'Market', 'Wall', 'Tumult']","['executives', 'market', 'coronavirus', 'Trump', 'president', 'bank', 'bankers', 'group', 'Inc.', 'attendees', 'time', 'President', 'Schwarzman', 'U.S.']"
93,12-Mar-20,https://www.washingtonpost.com/local/public-safety/dc-mayor-signs-law-banning-ghost-gun-kits-from-district/2020/03/11/07c36f56-6393-11ea-b3fc-7841686c5c57_story.html,The Washington Post,3/12/2020,"['law', 'signs', 'ghost', 'mayor', 'gun', 'D.C.', 'District']","['guns', 'District', 'percent', 'law', 'gun', 'firearms', 'Bowser', 'kits', 'people', 'Council', 'ghost', 'number', 'D', 'year']"
94,12-Mar-20,https://www.washingtonpost.com/national-security/2020/03/11/us-coalition-troops-killed-rocket-attack-iraq-potentially-spiking-tensions-with-iran/,The Washington Post,3/12/2020,"['rocket', 'attack', 'troops', 'Iraq', 'tensions', 'coalition', 'U.S.']","['U.S.', 'Iraq', 'Baghdad', 'attack', 'base', 'rockets', 'official', 'condition', 'Defense', 'Dec.', 'Esper', 'general', 'Taji', 'officials']"
95,12-Mar-20,https://www.washingtonpost.com/business/on-small-business/trump-says-hes-suspending-all-travel-from-europe-for-30-days/2020/03/11/0d70f376-63ff-11ea-8a8e-5c5336b32760_story.html,The Washington Post,3/12/2020,"['Restricting', 'Travel', 'Europe', 'Days', 'Trump']","['travel', 'Trump', 'Europe', 'U.S.', 'virus', 'spread', '%', 'measures', 'businesses', 'restrictions', 'countries', 'coronavirus', 'people', 'administration']"
96,12-Mar-20,https://www.washingtonpost.com/business/on-small-business/us-index-futures-sink-after-trump-announces-europe-travel-ban/2020/03/11/41989f2e-6403-11ea-8a8e-5c5336b32760_story.html,The Washington Post,3/12/2020,"['Announces', 'Europe', 'Travel', 'U.S.', 'Index', 'Futures', 'Sink']","['%', 'Trump', 'March', 'Industrial', 'cuts', 'futures', 'Jones', 'tax', 'Index', 'losses', 'Dow', 'payroll', 'President', 'Congress']"
97,12-Mar-20,https://www.washingtonpost.com/business/understanding-putins-moves-to-keep-his-hold-on-power/2020/03/11/3c8a0106-6388-11ea-8a8e-5c5336b32760_story.html,The Washington Post,3/12/2020,"['Understanding', 'Putin', 'Moves', 'Hold', 'Power']","['Putin', 'term', 'power', 'Russia', 'limits', 'ban', 'leader', 'changes', 'president', 'amendments', 'levels', 'state', 'March', 'opposition']"
98,12-Mar-20,https://www.washingtonpost.com/outlook/2020/03/12/counting-everyone-citizens-non-citizens-2020-census-is-crucial/,The Washington Post,3/12/2020,"['citizens', 'non', '-', 'census']","['state', 'noncitizens', 'citizen', 'citizenship', 'Census', 'New', 'policies', 'basis', 'schemes', 'question', 'calculations', 'administration', 'population', 'York']"
99,12-Mar-20,https://www.washingtonpost.com/politics/2020/03/12/why-isnt-us-ready-pandemic-politicians-investing-prevention-doesnt-pay-off/,The Washington Post,3/12/2020,"['U.S.', 'pandemic', 'politicians', 'prevention']","['prevention', 'spending', 'disaster', 'voters', 'government', 'county', 'health', 'Orleans', 'infrastructure', 'disasters', 'politicians', 'money', 'New', 'media']"
100,12-Mar-20,https://www.washingtonpost.com/politics/2020/03/12/how-trumps-refusal-admit-mistakes-may-have-exacerbated-europes-frustrations/,The Washington Post,3/12/2020,"['refusal', 'mistakes', 'Europe', 'Trump', 'frustrations']","['Trump', 'speech', 'trade', 'lady', 'history', 'virus', 'measures', 'Wednesday', 'loyalty', 'remarks', 'president', 'ban', 'Dale', 'teleprompter']"
101,12-Mar-20,https://www.washingtonpost.com/business/on-small-business/lloyd-blankfein-urges-all-in-on-social-separation-financial-relief/2020/03/12/e65c7140-647e-11ea-8a8e-5c5336b32760_story.html,The Washington Post,3/12/2020,"['Social', 'Separation', 'Financial', 'Blankfein', 'Lloyd', 'Relief']","['recovery', 'separation', 'threat', 'management', 'coronavirus', 'risk', 'Thursday', 'week', 'relief', 'Blankfein', 'individuals', 'businesses', 'Lloyd']"
102,12-Mar-20,https://www.washingtonpost.com/politics/far-left-groups-supporting-sanders-intensify-their-efforts-even-as-biden-surges/2020/03/12/e0a8eb9e-5dd4-11ea-9055-5fa12981bbbf_story.html,The Washington Post,3/12/2020,"['groups', 'Sanders', 'efforts', 'wing', 'Biden']","['Biden', 'Sanders', 'groups', 'campaign', 'money', 'donors', 'President', 'ads', 'PAC', 'donations', 'America', 'activists', 'messaging', 'Bernie']"
103,13-Mar-20,https://www.washingtonpost.com/business/on-small-business/trumps-economic-plan-seen-lacking-power-to-stem-virus-downturn/2020/03/12/3453adee-6418-11ea-8a8e-5c5336b32760_story.html,The Washington Post,3/13/2020,"['Plan', 'Power', 'Virus', 'Trump', 'Downturn']","['tax', 'proposals', 'travel', 'Trump', 'payroll', 'Wednesday', 'U.S.', 'interest', 'ban', 'president', 'economist', 'relief', 'hours', 'virus']"
104,13-Mar-20,https://www.washingtonpost.com/business/energy/trump-vaunted-the-rally-now-he-owns-the-collapse/2020/03/12/df4c9a20-6469-11ea-8a8e-5c5336b32760_story.html,The Washington Post,3/13/2020,"['Trump', 'Rally', 'Collapse']","['market', 'Trump', 'stock', 'credit', 'stocks', 'virus', 'election', 'performance', 'prices', 'president', 'returns', 'presidents', 'Bank', '-']"
105,13-Mar-20,https://www.washingtonpost.com/opinions/on-the-2008-bailout-biden-is-right-and-sanders-is-wrong/2020/03/12/4e47ae20-63b5-11ea-845d-e35b0234b136_story.html,The Washington Post,3/13/2020,"['bailout', 'Biden', 'Sanders']","['TARP', 'Sanders', 'Mr.', 'Street', 'Biden', 'nomination', 'Wall', 'way', '.', 'banking', 'administration', 'Party', 'Congress', 'collapse']"
106,13-Mar-20,https://www.washingtonpost.com/opinions/2020/03/12/why-sanders-should-keep-fighting/,The Washington Post,3/13/2020,['Sanders'],"['Sanders', 'Biden', 'people', 'party', 'voters', 'health', 'November', 'policies', 'states', 'Party', 'issues', 'agenda', 'race', 'concessions']"
107,13-Mar-20,https://www.washingtonpost.com/outlook/bernie-sanders-and-joe-biden-can-unite-democrats/2020/03/12/e06b1036-63eb-11ea-acca-80c22bbee96f_story.html,The Washington Post,3/13/2020,"['Sanders', 'Biden', 'peace']","['Sanders', 'Biden', 'Democrats', 'Trump', 'power', 'wing', 'change', 'country', 'supporters', 'voters', 'percent', 'party', 'House', 'vote']"
108,13-Mar-20,https://www.washingtonpost.com/business/energy/china-knows-a-thing-or-two-about-trader-tantrums/2020/03/13/508eb962-64e1-11ea-8a8e-5c5336b32760_story.html,The Washington Post,3/13/2020,"['China', 'Thing', 'Trader', 'Tantrums']","['China', 'markets', 'yuan', '%', 'traders', 'rate', 'Beijing', 'benchmark', 'stocks', 'bonds', 'virus', 'policy', '-', 'Thursday']"
109,14-Mar-20,https://www.washingtonpost.com/local/md-politics/maryland-lawmakers-prepare-for-possible-early-adjournment-lobbyists-barred-from-legislative-chambers/2020/03/13/a040d5f6-654c-11ea-acca-80c22bbee96f_story.html,The Washington Post,3/14/2020,"['lawmakers', 'adjournment', 'lobbyists', 'Maryland', 'chambers']","['Senate', 'bill', 'House', 'work', 'D', 'lawmakers', 'Maryland', 'legislation', 'officers', 'state', 'approval', 'things', 'bills', 'Hogan']"
110,14-Mar-20,https://www.washingtonpost.com/business/how-short-sellers-become-targets-during-market-routs/2020/03/13/5e678322-6575-11ea-8a8e-5c5336b32760_story.html,The Washington Post,3/14/2020,"['Sellers', 'Targets', 'Market', 'Routs']","['selling', 'market', 'stock', 'March', 'shares', 'stocks', 'markets', 'practice', 'index', 'U.K.', 'China', 'periods', 'sales', 'sellers']"
111,15-Mar-20,https://www.washingtonpost.com/business/energy/why-indias-financial-sector-keeps-blowing-up/2020/03/12/df97722c-64c1-11ea-8a8e-5c5336b32760_story.html,The Washington Post,3/15/2020,"['India', 'Financial', 'Sector']","['India', 'credit', 'Bank', 'bank', 'loan', 'debt', 'banks', 'economy', 'lender', 'loans', 'Yes', 'authorities', '%', 'shadow']"
112,15-Mar-20,https://www.washingtonpost.com/world/asia_pacific/standoff-between-afghan-president-ghani-and-rival-abdullah-threatens-peace-deal/2020/03/15/41d4e8e8-6657-11ea-8a8e-5c5336b32760_story.html,The Washington Post,3/15/2020,"['Ghani', 'Abdullah', 'President', 'Taliban', 'peace', 'Afghan', 'Standoff']","['Taliban', 'Abdullah', 'Ghani', 'country', 'U.S.', 'time', 'days', 'government', 'peace', 'Dostom', 'week', 'war', 'Afghanistan', 'power']"
113,16-Mar-20,https://www.washingtonpost.com/politics/trump-says-hes-strongly-considering-pardoning-michael-flynn/2020/03/15/9137ddfe-66e4-11ea-9923-57073adce27c_story.html,The Washington Post,3/16/2020,"['Trump', 'Michael', 'Flynn']","['Flynn', 'Trump', 'prosecutors', 'FBI', 'Michael', 'judge', 'adviser', 'case', 'Justice', 'Department', 'security', 'investigation', 'records', 'coronavirus']"
114,16-Mar-20,https://www.washingtonpost.com/opinions/global-opinions/trumps-embrace-of-mohammed-bin-salman-is-now-costing-him-dearly/2020/03/15/e9c0fcca-6474-11ea-845d-e35b0234b136_story.html,The Washington Post,3/16/2020,"['embrace', 'Mohammed', 'bin', 'Trump', 'Salman']","['U.S.', 'MBS', 'Trump', 'oil', 'crown', 'president', 'markets', 'prince', 'kingdom', 'Arabia', 'prices', 'market', 'ruler', 'moment']"
115,16-Mar-20,https://www.washingtonpost.com/sports/2020/03/15/indianapolis-americas-sportiest-downtown-selection-sunday-felt-really-really-sad/,The Washington Post,3/16/2020,"['America', 'downtown', 'Selection', 'Indianapolis', 'Sunday']","['downtown', 'March', 'Big', 'State', 'fans', 'Symphony', 'bars', 'Pacers', 'USA', 'Hudnut', 'Maryland', 'arena', 'weekend', 'Tom']"
116,16-Mar-20,https://www.washingtonpost.com/business/short-selling-bans-only-delay-the-inevitable/2020/03/13/dfadef14-6527-11ea-8a8e-5c5336b32760_story.html,The Washington Post,3/16/2020,['Bans'],"['stocks', 'markets', 'ban', 'stock', 'Europe', 'shares', 'selling', 'problems', 'place', 'market', 'bonds', 'Thursday', 'crisis', 'prohibition']"
